min,max,mean,var,std
3.8571434,42.284874,18.490635,18.399742,4.289492
3.5239258,93.656494,37.09199,79.36093,8.908475
15.964169,1817.6676,375.13803,30870.752,175.70074
3.9955184,42.634113,18.886759,18.428368,4.2928276
3.532959,93.53003,37.10842,79.22388,8.90078
17.306248,1849.871,394.29495,32366.318,179.90642
4.160078,43.010128,19.382528,18.612507,4.3142214
3.5429688,93.44629,37.12543,79.09132,8.89333
18.708912,1876.1674,411.58875,33844.156,183.96782
4.32538,43.314747,19.81787,18.840776,4.340596
3.5056152,93.80908,37.058575,79.51523,8.917131
16.328867,1794.0286,364.98297,30540.38,174.75807
4.0408993,42.355976,18.609577,18.666634,4.32049
3.503662,93.818115,37.067238,79.590454,8.921349
15.122718,1747.385,348.6005,28208.143,167.9528
3.888794,41.801735,18.183212,17.971317,4.2392592
3.5063477,93.74365,37.074184,79.55668,8.919455
16.073338,1758.3048,354.39096,28139.385,167.74799
4.0091567,41.932144,18.347128,17.773874,4.215907
3.5012207,93.66724,37.08163,79.479805,8.915145
17.468863,1778.3948,364.36935,28579.469,169.05463
4.179577,42.171017,18.618143,17.734108,4.2111883
3.5109863,93.6084,37.089058,79.40871,8.911156
18.75156,1795.5331,373.61255,29107.422,170.60898
4.330307,42.37373,18.863878,17.766628,4.215048
3.5007324,93.85498,37.04926,79.55918,8.919596
16.911299,1788.002,365.49704,30664.27,175.11217
4.1123347,42.28477,18.620535,18.772738,4.3327518
3.4943848,93.87891,37.047634,79.64081,8.9241705
16.636105,1753.0155,354.8348,29000.867,170.29642
4.078738,41.86903,18.345034,18.294544,4.277212
3.4909668,93.81494,37.046852,79.5866,8.921132
18.962305,1773.2848,366.71024,29536.041,171.86052
4.354573,42.11039,18.66563,18.304508,4.278377
3.5004883,93.737305,37.051743,79.421135,8.911854
21.843544,1799.7794,383.33646,30700.336,175.21512
4.6737075,42.42381,19.09999,18.526785,4.304275
3.5048828,93.68384,37.061546,79.21763,8.900429
24.56198,1822.7166,398.6754,31959.434,178.77202
4.956004,42.693283,19.48991,18.818787,4.338063
3.5029297,93.88135,37.043404,79.577866,8.920643
17.072266,1786.3864,366.25308,31069.02,176.26407
4.13186,42.265663,18.635239,18.98093,4.356711
3.4924316,93.93359,37.033115,79.645744,8.924446
17.591057,1765.41,362.21692,30458.902,174.5248
4.1941695,42.01678,18.529125,18.888454,4.346085
3.5075684,93.9187,37.0273,79.43518,8.912642
21.918627,1801.1667,386.40015,33017.38,181.70685
4.681733,42.440155,19.15106,19.63701,4.431367
3.5324707,93.89697,37.044373,78.93161,8.884346
27.691017,1845.121,417.72363,36947.164,192.21646
5.2622256,42.954872,19.922497,20.81778,4.5626507
3.5620117,93.88257,37.082382,78.348236,8.851454
33.51171,1884.1082,447.07254,41139.15,202.82788
5.78893,43.406315,20.61632,22.039867,4.6946635
3.50708,93.89282,37.044395,79.573494,8.920398
16.537865,1787.7345,364.9505,31369.162,177.11342
4.0666776,42.28161,18.595806,19.146517,4.3756733
3.496338,94.025635,37.034126,79.68123,8.9264345
15.782259,1748.8352,353.5174,30483.918,174.59645
3.9726892,41.819077,18.286556,19.119291,4.372561
3.5009766,94.07178,37.022778,79.644775,8.924392
17.284096,1761.1409,364.14923,32257.568,179.60393
4.1574144,41.96595,18.557228,19.778475,4.4472995
3.5246582,94.110596,37.01832,79.518295,8.917303
19.421247,1783.8385,379.33636,34761.93,186.44551
4.4069543,42.23551,18.939585,20.628487,4.541859
3.5515137,94.14844,37.02056,79.364105,8.908653
21.296413,1803.0692,393.40814,37191.14,192.85005
4.614804,42.462563,19.287003,21.419662,4.628138
3.5007324,93.89282,37.05187,79.543304,8.918706
15.667501,1792.1305,364.19827,31611.05,177.79497
3.9582195,42.33356,18.573248,19.232769,4.385518
3.4973145,94.048096,37.04718,79.6565,8.925049
13.794951,1738.8146,346.85068,30452.451,174.50632
3.7141557,41.699097,18.1002,19.233416,4.385592
3.512207,94.11133,37.042057,79.64809,8.924578
13.875906,1742.4718,351.51132,31794.057,178.30888
3.7250378,41.742924,18.212933,19.800432,4.4497676
3.526123,94.15015,37.039707,79.60402,8.922109
14.484582,1756.4564,360.33157,33637.836,183.4062
3.8058615,41.9101,18.435738,20.455166,4.522739
3.5461426,94.18408,37.040237,79.55861,8.919563
15.087822,1770.5378,368.58905,35336.387,187.97975
3.8843045,42.07776,18.643044,21.025959,4.5854073
3.5151367,93.833496,37.060627,79.46495,8.914311
15.380474,1808.4342,367.37982,31892.293,178.58414
3.921795,42.52569,18.659164,19.215414,4.3835387
3.5195312,93.9104,37.065567,79.5077,8.916709
13.927548,1782.4496,359.13208,31671.709,177.96547
3.7319632,42.219067,18.433226,19.348259,4.3986654
3.5314941,93.916504,37.069935,79.42415,8.912023
14.200739,1807.425,372.98206,34255.285,185.08183
3.7683868,42.51382,18.783607,20.158146,4.4897823
3.5632324,93.91504,37.077667,79.30959,8.905593
14.917487,1835.93,391.07007,37615.973,193.94838
3.8623164,42.847755,19.233538,21.141085,4.5979433
3.581787,93.91699,37.088238,79.20301,8.899608
15.627704,1859.157,407.4257,40807.656,202.00905
3.9531891,43.117943,19.631416,22.03315,4.6939483
0.0,0.44,0.15982917,0.0040017827,0.06325965
0.0,0.39159292,0.17345335,0.005056943,0.071112186
0.0,0.18043478,0.045922842,0.00096771057,0.031108046
0.0,0.17687075,0.02794094,0.0004657251,0.021580666
0.0,0.19138756,0.03170517,0.00067935337,0.026064409
0.0,0.12173913,0.02316207,0.000364244,0.019085178
0.0,0.08478261,0.015411468,0.00023441731,0.015310693
0.0,0.081858404,0.009865449,0.0001485654,0.012188741
0.0,0.03524229,0.004363759,3.990571e-05,0.0063170968
0.0,0.03815261,0.0025777088,1.8292218e-05,0.00427694
0.0,0.03539823,0.0023831427,1.8814952e-05,0.0043376205
0.0,0.05121951,0.0018916981,1.5243552e-05,0.003904299
0.0,0.03908046,0.0014301405,8.256525e-06,0.002873417
0.0,0.034188036,0.0010920488,5.747895e-06,0.0023974767
0.0,0.015486726,0.0009495969,3.8287258e-06,0.001956713
0.0,0.023529412,0.0011599084,4.991132e-06,0.002234084
0.0,0.016018307,0.0014369923,5.036646e-06,0.0022442474
0.0,0.013452915,0.0012529963,4.0870364e-06,0.002021642
0.0,0.028520498,0.0010777622,4.6388764e-06,0.002153805
0.0,0.019851116,0.0014782121,6.5119716e-06,0.0025518565
0.0,0.018691588,0.0016566708,7.66752e-06,0.0027690285
0.0,0.016806724,0.001317972,4.9333157e-06,0.002221107
0.0,0.01934236,0.0016968359,8.153664e-06,0.002855462
0.0,0.021327015,0.0018750608,8.202276e-06,0.0028639617
0.0,0.013333334,0.0013513453,4.2713405e-06,0.0020667221
0.0,0.013445378,0.001244874,3.7561797e-06,0.0019380866
0.0,0.022916667,0.0019239568,9.729587e-06,0.0031192286
0.0,0.027083334,0.0021046512,1.1045729e-05,0.0033235115
0.0,0.02586207,0.002496,1.4098202e-05,0.0037547573
0.0,0.09286899,0.006668427,9.628149e-05,0.009812313
0.0,0.16470589,0.020837013,0.0006121918,0.02474251
0.0,0.03931204,0.0060821692,4.4104407e-05,0.006641115
0.0,0.038659792,0.0051382636,4.0412255e-05,0.0063570635
0.0,0.042682927,0.0045505282,4.168162e-05,0.00645613
0.0,0.030828517,0.0032467756,2.6958733e-05,0.00519218
0.0,0.029748283,0.0027577332,2.7182421e-05,0.0052136765
0.0,0.09625668,0.005475475,0.00012438258,0.011152694
0.0,0.08131488,0.0070347916,0.00011899851,0.010908644
0.0,0.06430155,0.0050367187,5.796574e-05,0.0076135234
0.0,0.05073996,0.0041595655,4.1840878e-05,0.0064684525
0.0,0.057208236,0.0038848498,3.8033166e-05,0.0061671035
0.0,0.0369515,0.0035673005,3.3233257e-05,0.005764829
0.0,0.04761905,0.0036161041,3.9456438e-05,0.006281436
0.0,0.04278075,0.0019220454,2.2687738e-05,0.0047631646
0.0,0.059080962,0.0023639367,4.728687e-05,0.006876545
0.0,0.06748466,0.003374555,5.7025372e-05,0.0075515145
0.0,0.06282722,0.004019197,7.365543e-05,0.008582274
0.0,0.05785124,0.004147563,5.9473507e-05,0.007711907
0.0,0.04761905,0.0032562865,3.0987034e-05,0.0055666
0.0,0.04330709,0.003170048,3.0015677e-05,0.0054786564
0.0,0.05952381,0.002933381,2.8739374e-05,0.0053609116
0.0,0.07159353,0.0035808706,4.714152e-05,0.006865968
0.0,0.0708899,0.004278398,6.3568186e-05,0.007972966
0.0,0.09075342,0.004006118,6.4523556e-05,0.008032655
0.0,0.104395606,0.007335542,0.0001447573,0.012031512
0.0,0.12076271,0.018983744,0.0004782002,0.02186779
0.0,0.13822894,0.024102537,0.0005293089,0.023006715
0.0,0.12734865,0.026879257,0.0004870411,0.022069009
0.07333333,1.0,0.27953902,0.015399378,0.124094225
1.0046175,52.115814,9.86929,64.17045,8.010646
0.23945595,7.582225,1.627112,0.7378785,0.85899854
0.234393,9.96889,1.5666943,0.9765858,0.98822355
0.7431714,45.45576,9.462432,61.25393,7.826489
0.9888086,38.9655,13.044493,33.92485,5.8245044
0.48433977,10.780505,2.9815848,1.9564584,1.3987346
0.5508143,8.432632,2.5127316,1.5735884,1.2544274
1.0232649,40.82131,11.91246,27.1084,5.2065725
1.25582,42.141186,10.567169,22.571499,4.750947
0.49972263,9.740776,3.6258605,3.0926998,1.7586073
0.47735092,11.164128,2.76304,2.2115116,1.4871151
1.3303576,28.126078,10.123215,15.130184,3.8897536
1.2385969,44.022007,10.918652,49.411934,7.029362
0.4009083,11.183844,2.0712628,0.9130224,0.95552206
0.403549,4.434957,1.5381103,0.31814983,0.5640477
1.1223143,29.254337,10.836325,20.211351,4.4957037
0.5655321,22.711325,5.3305655,17.234715,4.1514716
0.3170387,3.8384113,1.029638,0.14091857,0.37539122
0.31292343,3.1752245,0.9719938,0.12856674,0.35856205
0.47241786,23.506067,4.4877467,12.870755,3.5875835
0.76458174,27.270475,6.9479613,10.152494,3.186298
0.38614672,4.0759454,1.4845344,0.28047964,0.5296033
0.41976202,3.990203,1.2581215,0.20124939,0.44860828
0.72616416,16.499199,5.524143,6.583818,2.565895
0.87381524,19.127172,5.707313,6.419633,2.5336995
0.349339,5.6996517,1.6036277,0.42175597,0.6494274
0.3297512,3.9450033,1.2796414,0.22478066,0.4741104
0.81130207,14.614656,4.8611007,3.1889858,1.7857732
1.0241294,33.760323,5.715424,13.179969,3.6304226
0.4284192,5.814919,1.2241292,0.23631328,0.48612064
0.37322637,2.3699136,0.97299206,0.07349334,0.27109656
0.61123925,13.794648,5.0436735,3.9971197,1.9992799
0.55602413,15.952871,3.91619,8.378378,2.8945427
0.3546748,2.6892579,0.848936,0.049102027,0.22158977
0.35700652,2.5291424,0.8004286,0.046485752,0.21560554
0.4627925,12.4374275,2.66382,3.6945372,1.9221178
0.66528064,21.402264,5.033318,5.082294,2.2543943
0.3801184,2.8173234,1.0522056,0.09315599,0.30521464
0.40779093,2.6168401,0.9252625,0.06434484,0.25366282
0.55682653,10.260773,3.160543,2.0683255,1.4381675
0.7365731,13.612507,4.1983347,3.215892,1.7932909
0.33696428,3.7623744,1.1019096,0.1519497,0.38980725
0.27959138,2.5318706,0.9318017,0.07234497,0.26897022
0.5507814,8.641215,2.839287,0.9800952,0.98999757
0.8194795,18.941685,4.1186204,5.787827,2.4057903
0.39170098,4.2685666,0.91310364,0.09995438,0.31615564
0.33841148,2.3541963,0.81221306,0.033287015,0.1824473
0.5930078,7.6811385,2.9678993,1.0974623,1.0475984
0.6258745,13.770428,3.5802224,6.088955,2.4675808
0.42308855,2.9074452,0.9289008,0.03422788,0.18500778
0.42686716,2.8793657,0.8758601,0.034791645,0.18652518
0.49765417,12.013449,1.8877656,1.2886101,1.1351696
0.74109167,19.172003,4.537268,3.6778612,1.917775
0.49183378,3.1363194,1.054853,0.061569974,0.24813297
0.43152982,2.7250638,0.95766115,0.042408343,0.20593287
0.52222645,7.022524,2.12215,0.8321697,0.91223335
0.75632447,11.6905365,3.8347368,2.3813276,1.5431551
0.43959165,3.4173539,1.0839067,0.10332534,0.3214426
0.32005623,2.5509655,0.9636106,0.050095987,0.22382133
0.4790247,5.434388,2.002793,0.4487514,0.6698891
0.7724222,11.513977,3.7065158,3.6482813,1.9100475
0.46054578,2.995532,0.94363695,0.07234318,0.26896688
0.42679048,2.5977888,0.89529693,0.034192394,0.18491185
0.6954782,5.7541976,2.2145941,0.4660603,0.6826861
0.8033154,38.6526,8.011919,31.334852,5.597754
0.54407924,10.538578,1.8954824,0.78231347,0.8844849
0.5503896,7.8889184,1.7378834,0.75973123,0.8716256
0.94353706,27.011063,5.786663,17.434666,4.1754837
0.8403978,32.9977,9.271486,19.01045,4.3600974
0.66962516,14.602899,3.2001216,2.6690326,1.6337174
0.6760777,9.311825,2.462636,1.254241,1.1199291
0.8228074,26.807384,7.099848,12.239624,3.4985175
0.9068044,23.426258,6.4454093,7.721736,2.7788012
0.5016679,11.103219,4.341122,5.5228887,2.3500826
0.490857,7.615118,2.6153345,1.3702134,1.1705611
0.89467645,28.229387,8.496998,18.187788,4.2647142
1.0790793,30.812023,7.0702267,19.037909,4.363245
0.50774276,8.001311,2.1678596,0.75090575,0.8665482
0.46863395,7.9332876,1.7601893,0.40950957,0.63992935
0.99471223,34.163277,10.414019,24.206585,4.9200187
0.57014835,15.107,3.818833,6.552057,2.5596986
0.4031867,4.1867414,1.1212349,0.14457281,0.3802273
0.4677461,3.6873844,1.0289767,0.13149478,0.36262208
0.57283765,14.34901,2.9271092,4.024186,2.0060375
0.64124143,15.114944,4.49958,3.689873,1.9209042
0.3514388,5.051726,1.4825754,0.3189782,0.56478155
0.433628,4.203551,1.232461,0.20965129,0.45787695
0.6371674,12.531474,3.4641628,2.9526484,1.7183272
0.68867254,13.252393,3.4432871,2.0215998,1.4218297
0.30776092,4.9420214,1.6687549,0.558783,0.7475179
0.29408675,3.4381382,1.2569475,0.2010377,0.44837227
0.61713976,12.487491,3.9219494,3.92808,1.9819385
0.8904996,19.75343,3.7466152,4.4761877,2.1157002
0.3833017,3.6686332,1.2106625,0.1861762,0.4314814
0.3910779,2.8792357,1.0517457,0.093242235,0.3053559
0.7347851,15.123055,4.42642,3.8389184,1.9593158
0.48979527,9.982244,2.5638745,2.614625,1.6169802
0.38221735,2.4541414,0.8322267,0.04827399,0.21971343
0.35732052,2.3705156,0.7701355,0.045308337,0.21285754
0.44547734,8.857783,1.8883779,1.4353514,1.1980615
0.52227587,11.476938,3.0693648,1.5412076,1.2414538
0.31379065,3.2402735,0.9817963,0.092484914,0.30411333
0.36993143,3.0054166,0.85478526,0.064525366,0.25401843
0.4846149,7.8399973,2.1475728,1.1215338,1.0590249
0.5424744,9.196709,2.5128083,0.92761344,0.9631269
0.28899682,3.2151632,1.0446271,0.16293333,0.40365002
0.2722561,2.3337812,0.8643306,0.06468521,0.25433287
0.43801472,8.317936,2.2857416,1.3441956,1.1593945
0.71573853,12.864658,2.6788497,1.8754593,1.369474
0.35614136,2.6079972,0.8553282,0.07777655,0.27888447
0.31229034,1.9642467,0.7912354,0.038332026,0.19578567
0.5706076,7.8782935,2.512039,1.046625,1.023047
0.45814547,6.7673945,1.9828956,1.2572272,1.1212615
0.36258566,2.1187594,0.7630546,0.022616878,0.15038909
0.3365309,2.429593,0.71160966,0.023811044,0.15430827
0.41199762,6.189721,1.2469977,0.44110772,0.6641594
0.4759068,9.013987,2.3669596,0.78723013,0.8872599
0.3752307,2.4077754,0.83637047,0.0403261,0.20081359
0.37017345,2.1844761,0.7570275,0.02812816,0.16771452
0.39028108,5.896976,1.3100574,0.458815,0.67735887
0.46853393,6.618525,2.021575,0.47306073,0.6877941
0.3185089,2.5940444,0.8588828,0.071841426,0.2680325
0.2828291,2.084095,0.7603228,0.03081518,0.17554253
0.33551085,5.9882607,1.3936146,0.6003066,0.7747946
0.5923047,7.8686495,2.1334827,0.89365906,0.94533545
0.37422952,2.215102,0.7587492,0.043490004,0.20854257
0.33051446,2.0537975,0.73388076,0.025369389,0.1592777
0.5166874,4.4654827,1.5906866,0.41416717,0.6435582
0.5921776,44.025238,6.4733353,25.586185,5.058279
0.20566496,13.58616,2.3656356,2.1591144,1.4693925
0.1701399,9.56026,2.0622635,0.88246334,0.9393952
0.3513033,16.450018,3.6058648,4.141611,2.0350947
0.42064342,29.891697,6.344814,15.629791,3.953453
0.3396067,20.137257,3.8208368,5.107245,2.2599213
0.4200939,10.925653,2.8393533,1.8177093,1.3482245
0.5282362,20.223398,3.8141856,5.7540956,2.3987696
0.51031905,18.04182,3.4542255,4.293039,2.071965
0.42630717,16.46699,5.770443,13.0801325,3.6166465
0.3583764,10.066333,2.9839246,2.2419603,1.4973177
0.5838695,16.854218,4.229403,9.072555,3.0120683
0.85312146,25.962387,4.866346,13.2935295,3.6460292
0.42331627,8.893412,2.9262822,1.9326468,1.3901967
0.39351228,13.5750885,2.201452,1.0514225,1.025389
0.8108929,33.746616,7.395873,23.53915,4.8517165
0.32462195,17.4461,2.5666459,3.5290396,1.8785738
0.19929883,4.540329,1.117138,0.2973614,0.54530853
0.20002134,3.838856,1.0015693,0.18459693,0.42964745
0.25443223,9.03542,1.7602584,1.0795177,1.0389984
0.34995556,11.745427,2.6315672,2.138569,1.4623847
0.29740456,7.244003,1.5294651,0.5642752,0.7511825
0.29567665,4.814926,1.2615263,0.36600065,0.6049799
0.32477233,9.530932,1.8591447,1.2834617,1.1328996
0.37534198,9.444077,1.7295088,1.0182413,1.0090793
0.26190242,5.5175343,1.8652692,1.0144683,1.0072082
0.22177431,3.6170564,1.3027802,0.32463366,0.56976634
0.40964165,8.011045,2.0364969,1.8646417,1.3655188
0.5633605,14.633805,2.4122744,3.090911,1.7580987
0.28341034,4.352303,1.311918,0.34311062,0.5857564
0.3000975,4.4328704,1.048166,0.191213,0.43727908
0.42089668,13.451224,3.0833504,3.8398962,1.9595653
0.32824823,9.596403,1.58257,0.8974282,0.9473269
0.252867,3.0137029,0.80688184,0.083016664,0.2881261
0.2640148,2.549678,0.732461,0.059330273,0.24357806
0.28776464,5.7699494,1.2304507,0.453849,0.67368317
0.3272187,6.601938,1.6100726,0.64320964,0.8020035
0.3272611,4.3672485,0.94550776,0.15783915,0.39728975
0.3078379,3.168247,0.8143625,0.10606382,0.3256744
0.2720963,6.3525558,1.2143202,0.5036896,0.70971096
0.31150645,5.666447,1.2204727,0.38987058,0.6243962
0.26964948,3.2159142,1.0419865,0.24076389,0.49067697
0.26753876,2.288659,0.8244873,0.09503555,0.30827835
0.33718312,5.281166,1.2939131,0.6567317,0.8103898
0.4852673,7.9435267,1.646882,1.1919862,1.0917811
0.29612753,3.0357766,0.8655521,0.12689902,0.3562289
0.28347823,2.252492,0.73951,0.058074962,0.24098746
0.40197253,6.1625476,1.7825137,1.071861,1.0353072
0.3776045,6.078681,1.2883148,0.3151792,0.5614082
0.32039654,2.1773753,0.7667649,0.030193165,0.1737618
0.3210134,2.3671098,0.7021535,0.025323529,0.15913369
0.35491315,4.000551,1.0687505,0.21969476,0.46871608
0.34787542,4.392159,1.2810324,0.2598987,0.50980264
0.36461833,2.7166157,0.7883767,0.053025343,0.23027232
0.36577648,2.438933,0.71026033,0.0354797,0.18836056
0.26594117,4.2343507,0.9777787,0.22665168,0.4760795
0.29742044,4.278114,1.095656,0.18847276,0.4341345
0.29068944,2.1162407,0.81070316,0.08153044,0.28553537
0.29047403,2.0039754,0.70974404,0.03449576,0.18573034
0.2749709,3.6908474,1.019087,0.27991772,0.5290725
0.4754614,5.673932,1.3831986,0.52534497,0.72480685
0.3204482,2.2790802,0.7402035,0.052435167,0.22898726
0.3034621,2.1910515,0.6968213,0.027272884,0.16514504
0.4333554,4.181851,1.3022121,0.38107815,0.6173153
0.8640719,29.749308,9.48891,19.699186,4.4383764
0.6774153,24.330944,5.512461,9.083457,3.0138774
0.59986,13.8875475,4.4448347,3.1112478,1.763873
0.68024045,20.395662,6.251014,7.9991693,2.8282802
0.6484528,28.517914,7.3019705,17.806416,4.2197647
0.7985855,16.701963,5.420767,8.679837,2.9461563
0.6466952,14.672033,4.548037,5.4234333,2.3288267
0.6082817,17.979824,4.7708936,7.7202044,2.7785256
0.5127124,22.993803,3.4523616,4.8804493,2.209174
0.5980366,19.618391,7.0754175,17.615557,4.197089
0.47881803,14.6426935,4.336082,5.108606,2.2602227
